Name,Location,Locality,City,Cuisine,Rating,Votes,Cost
Pinxx,"Royal Orchid Central,Akota, Central Vadodara", Central Vadodara,Vadodara,  Oriental ,3.7,10,1400
Chaibugs,"Akota, Central Vadodara", Central Vadodara,Vadodara,Italian,3.0,1,500
Chaibugs,"Akota, Central Vadodara", Central Vadodara,Vadodara,  Fast Food,3.0,1,500
Wooddy Jhone’s Pizza,"New Sama, North Vadodara", North Vadodara,Vadodara,Pizza,3.6,15,500
Wooddy Jhone’s Pizza,"New Sama, North Vadodara", North Vadodara,Vadodara,  Italian,3.6,15,500
Honeybee Cake Shop,"Fatehgunj, North Vadodara", North Vadodara,Vadodara,Desserts,5.0,1,600
Honeybee Cake Shop,"Fatehgunj, North Vadodara", North Vadodara,Vadodara,  Bakery and Confectionary,5.0,1,600
Neopolitan Lounge,"Gotri, West Vadodara", West Vadodara,Vadodara,Italian,5.0,1,900
Neopolitan Lounge,"Gotri, West Vadodara", West Vadodara,Vadodara,  Pizza,5.0,1,900
Da Pizzarium,"Gotri, West Vadodara", West Vadodara,Vadodara,Italian,4.4,2,400
Da Pizzarium,"Gotri, West Vadodara", West Vadodara,Vadodara,  Pizza,4.4,2,400
Sankalp,"New Sama, North Vadodara", North Vadodara,Vadodara,South Indian,4.4,21,700
Wooddy Jhone's Pizza,"Lotus Elite,Gotri, West Vadodara", West Vadodara,Vadodara,Pizza,3.5,11,500
Wooddy Jhone's Pizza,"Lotus Elite,Gotri, West Vadodara", West Vadodara,Vadodara,  Italian,3.5,11,500
Poca The Global Dining,"Saiyed Vasna, West Vadodara", West Vadodara,Vadodara,Italian,3.3,7,1300
Poca The Global Dining,"Saiyed Vasna, West Vadodara", West Vadodara,Vadodara,  Mexican,3.3,7,1300
Poca The Global Dining,"Saiyed Vasna, West Vadodara", West Vadodara,Vadodara,  Desserts,3.3,7,1300
The M.A.D.S Cafe,"New Sama, North Vadodara", North Vadodara,Vadodara,Fast Food,4.3,14,400
The M.A.D.S Cafe,"New Sama, North Vadodara", North Vadodara,Vadodara,  Italian,4.3,14,400
Chatoree,"Manjalpur, South Vadodara", South Vadodara,Vadodara,Street Food,5.0,1,400
Chatoree,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Fast Food,5.0,1,400
The Chocolate Room,"Manjalpur, South Vadodara", South Vadodara,Vadodara,Desserts,4.1,11,700
The Chocolate Room,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Shakes,4.1,11,700
The Chocolate Room,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Italian,4.1,11,700
The Chocolate Room,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Mexican,4.1,11,700
The Chocolate Room,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Ice Cream,4.1,11,700
William John's Pizza,"Manjalpur, South Vadodara", South Vadodara,Vadodara,Fast Food,4.3,15,500
William John's Pizza,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Pizza,4.3,15,500
Mad Over Grills,"Manjalpur, South Vadodara", South Vadodara,Vadodara,North Indian,3.5,6,700
Mad Over Grills,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Chinese,3.5,6,700
Spice Nation,"Makarpura GIDC, South Vadodara", South Vadodara,Vadodara,North Indian,4.2,47,700
Spice Nation,"Makarpura GIDC, South Vadodara", South Vadodara,Vadodara,  Oriental ,4.2,47,700
Ziiro Restaurant & Cafe,"Waghodia, East Vadodara", East Vadodara,Vadodara,Fast Food,4.5,7,700
Ziiro Restaurant & Cafe,"Waghodia, East Vadodara", East Vadodara,Vadodara,  Shakes,4.5,7,700
Spiicy Biites,"Kendranagar, East Vadodara", East Vadodara,Vadodara,Chinese,5.0,1,400
Spiicy Biites,"Kendranagar, East Vadodara", East Vadodara,Vadodara,  Pizza,5.0,1,400
Cafe Local,"Manjalpur, South Vadodara", South Vadodara,Vadodara,Fast Food,4.5,8,300
Cafe Local,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Coffee,4.5,8,300
Real Kathiyawadi Restaurant,"Sayajipura, East Vadodara", East Vadodara,Vadodara,North Indian,3.6,9,300
Real Kathiyawadi Restaurant,"Sayajipura, East Vadodara", East Vadodara,Vadodara,  Chinese,3.6,9,300
Real Kathiyawadi Restaurant,"Sayajipura, East Vadodara", East Vadodara,Vadodara,  Gujarati,3.6,9,300
William John's Pizza,"Kendranagar, East Vadodara", East Vadodara,Vadodara,Fast Food,3.9,5,500
William John's Pizza,"Kendranagar, East Vadodara", East Vadodara,Vadodara,  Pizza,3.9,5,500
Marwari Food Corner,"Manjalpur, South Vadodara", South Vadodara,Vadodara,North Indian,4.0,6,400
Marwari Food Corner,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  South Indian,4.0,6,400
Marwari Food Corner,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Chinese,4.0,6,400
Marwari Food Corner,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Fast Food,4.0,6,400
Pizza Da Dhaba,"Kendranagar, East Vadodara", East Vadodara,Vadodara,Pizza,4.2,31,500
Pizza Da Dhaba,"Kendranagar, East Vadodara", East Vadodara,Vadodara,  Fast Food,4.2,31,500
Wooddy Jhone’s Pizza,"Manjalpur, South Vadodara", South Vadodara,Vadodara,Pizza,2.2,10,500
Wooddy Jhone’s Pizza,"Manjalpur, South Vadodara", South Vadodara,Vadodara,  Italian,2.2,10,500
Spice House,"Kendranagar, East Vadodara", East Vadodara,Vadodara,Chinese,4.6,5,400
Spice House,"Kendranagar, East Vadodara", East Vadodara,Vadodara,  North Indian,4.6,5,400
Pizzini Pizza,"Kendranagar, East Vadodara", East Vadodara,Vadodara,Fast Food,4.0,2,500
Pizzini Pizza,"Kendranagar, East Vadodara", East Vadodara,Vadodara,  Pizza,4.0,2,500
Flavor,"Makarpura GIDC, South Vadodara", South Vadodara,Vadodara,North Indian,2.7,3,900
Flavor,"Makarpura GIDC, South Vadodara", South Vadodara,Vadodara,  Chinese,2.7,3,900
Cafe 3' Trio,"Kendranagar, East Vadodara", East Vadodara,Vadodara,Fast Food,3.0,1,300
Cafe 3' Trio,"Kendranagar, East Vadodara", East Vadodara,Vadodara,  Italian,3.0,1,300
Indian Salt,"Taksh Galaxy Mall,Waghodia, East Vadodara", East Vadodara,Vadodara,North Indian,4.5,52,800
Indian Salt,"Taksh Galaxy Mall,Waghodia, East Vadodara", East Vadodara,Vadodara,  Chinese,4.5,52,800
Indian Salt,"Taksh Galaxy Mall,Waghodia, East Vadodara", East Vadodara,Vadodara,  South Indian,4.5,52,800
Gypsy Grand,"Makarpura, South Vadodara", South Vadodara,Vadodara,North Indian,3.6,33,700
Gypsy Grand,"Makarpura, South Vadodara", South Vadodara,Vadodara,  Chinese,3.6,33,700
Gypsy Grand,"Makarpura, South Vadodara", South Vadodara,Vadodara,  Italian,3.6,33,700
Gypsy Grand,"Makarpura, South Vadodara", South Vadodara,Vadodara,  South Indian,3.6,33,700
Laxmi Film City Garden Restaurant,"Sayajipura, East Vadodara", East Vadodara,Vadodara,North Indian,4.2,30,600
Laxmi Film City Garden Restaurant,"Sayajipura, East Vadodara", East Vadodara,Vadodara,  South Indian,4.2,30,600
Keshav Kutir Restaurant,"Suryanagar, East Vadodara", East Vadodara,Vadodara,North Indian,1.0,1,600
ABs - Absolute Barbecues,"Dharampeth, West Nagpur", West Nagpur,Nagpur,North Indian,4.6,137,1200
ABs - Absolute Barbecues,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Barbecue,4.6,137,1200
ABs - Absolute Barbecues,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Seafood,4.6,137,1200
Ice Lounge,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,Italian,4.3,3,1500
Ice Lounge,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Chinese,4.3,3,1500
Ice Lounge,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Seafood,4.3,3,1500
Side Walk,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,North Indian,4.3,2,1600
Side Walk,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Chinese,4.3,2,1600
Side Walk,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Asian,4.3,2,1600
Kalpataru,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,North Indian,3.9,12,1400
Kalpataru,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Oriental ,3.9,12,1400
Kalpataru,"Hotel Hardeo,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Continental,3.9,12,1400
AU 79,"Hotel Gangakashi,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,North Indian,4.3,6,1200
AU 79,"Hotel Gangakashi,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Chinese,4.3,6,1200
AU 79,"Hotel Gangakashi,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Continental,4.3,6,1200
TDS Restro Lounge,"Milestone Building,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,North Indian,4.4,21,2300
TDS Restro Lounge,"Milestone Building,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Chinese,4.4,21,2300
TDS Restro Lounge,"Milestone Building,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Continental,4.4,21,2300
TDS Restro Lounge,"Milestone Building,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Seafood,4.4,21,2300
Robo 2.0,"Eternity Mall,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,North Indian,4.4,68,1100
Robo 2.0,"Eternity Mall,Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Chinese,4.4,68,1100
FSB,"Dhantoli, West Nagpur", West Nagpur,Nagpur,North Indian,4.2,3,1600
FSB,"Dhantoli, West Nagpur", West Nagpur,Nagpur,  Italian,4.2,3,1600
FSB,"Dhantoli, West Nagpur", West Nagpur,Nagpur,  Oriental ,4.2,3,1600
D9 Restro Lounge,"Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,North Indian,3.0,9,1200
D9 Restro Lounge,"Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Chinese,3.0,9,1200
D9 Restro Lounge,"Sitabuldi, Central Nagpur", Central Nagpur,Nagpur,  Continental,3.0,9,1200
The Locals Bar & Cafe,"AD Complex,Sadar, West Nagpur", West Nagpur,Nagpur,North Indian,4.4,2,900
The Locals Bar & Cafe,"AD Complex,Sadar, West Nagpur", West Nagpur,Nagpur,  Continental,4.4,2,900
The Locals Bar & Cafe,"AD Complex,Sadar, West Nagpur", West Nagpur,Nagpur,  Mexican,4.4,2,900
Maddtowns Sports Restrobar,"Mohan Nagar, North Nagpur", North Nagpur,Nagpur,Fast Food,4.3,6,200
The Treat,"Gandhibagh, East Nagpur", East Nagpur,Nagpur,North Indian,4.1,12,800
The Treat,"Gandhibagh, East Nagpur", East Nagpur,Nagpur,  Chinese,4.1,12,800
Hotel Darshan Towers - Amantran Restaurant,"Gandhibagh, East Nagpur", East Nagpur,Nagpur,North Indian,3.8,8,1800
Hotel Darshan Towers - Amantran Restaurant,"Gandhibagh, East Nagpur", East Nagpur,Nagpur,  Chinese,3.8,8,1800
Hotel Darshan Towers - Amantran Restaurant,"Gandhibagh, East Nagpur", East Nagpur,Nagpur,  Mughlai,3.8,8,1800
High Steak,"Ramdaspeth, West Nagpur", West Nagpur,Nagpur,North Indian,5.0,1,800
Meeting Point,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,North Indian,4.4,70,1300
Meeting Point,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Chinese,4.4,70,1300
Meeting Point,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Oriental ,4.4,70,1300
Bougainvillea,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,Italian,4.6,66,1500
Bougainvillea,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Continental,4.6,66,1500
Bougainvillea,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  North Indian,4.6,66,1500
Bougainvillea,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Chinese,4.6,66,1500
Pablo - The Art Cafe' Lounge,"Civil Lines, West Nagpur", West Nagpur,Nagpur,Multi-Cuisine,4.6,110,1300
Pablo - The Art Cafe' Lounge,"Civil Lines, West Nagpur", West Nagpur,Nagpur,  Italian,4.6,110,1300
Pablo - The Art Cafe' Lounge,"Civil Lines, West Nagpur", West Nagpur,Nagpur,  Chinese,4.6,110,1300
Pablo - The Art Cafe' Lounge,"Civil Lines, West Nagpur", West Nagpur,Nagpur,  Continental,4.6,110,1300
Pablo - The Art Cafe' Lounge,"Civil Lines, West Nagpur", West Nagpur,Nagpur,  Fast Food,4.6,110,1300
M's Repose Restro Lounge,"Shriram Tower,Sadar, West Nagpur", West Nagpur,Nagpur,North Indian,3.3,35,1400
M's Repose Restro Lounge,"Shriram Tower,Sadar, West Nagpur", West Nagpur,Nagpur,  Chinese,3.3,35,1400
Food Links,"VCA Stadium Complex,Civil Lines, West Nagpur", West Nagpur,Nagpur,Fast Food,4.3,21,500
Freakk De Bistro,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,Finger Food,4.1,23,1800
Freakk De Bistro,"Hotel Centre Point,Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Fast Food,4.1,23,1800
Uptown501,"Dharampeth, West Nagpur", West Nagpur,Nagpur,North Indian,5.0,1,1000
Uptown501,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Chinese,5.0,1,1000
Uptown501,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Fast Food,5.0,1,1000
Goosebumps,"VCA Stadium Complex,Civil Lines, West Nagpur", West Nagpur,Nagpur,Chinese,3.7,9,800
Goosebumps,"VCA Stadium Complex,Civil Lines, West Nagpur", West Nagpur,Nagpur,  Street Food,3.7,9,800
Goosebumps,"VCA Stadium Complex,Civil Lines, West Nagpur", West Nagpur,Nagpur,  Fast Food,3.7,9,800
Goosebumps,"VCA Stadium Complex,Civil Lines, West Nagpur", West Nagpur,Nagpur,  Italian,3.7,9,800
Goosebumps,"VCA Stadium Complex,Civil Lines, West Nagpur", West Nagpur,Nagpur,  South Indian,3.7,9,800
Goosebumps,"VCA Stadium Complex,Civil Lines, West Nagpur", West Nagpur,Nagpur,  Desserts,3.7,9,800
Toast,"Sadar, West Nagpur", West Nagpur,Nagpur,Fast Food,3.7,3,500
Hungama Street Cafe,"Dharampeth, West Nagpur", West Nagpur,Nagpur,Chinese,4.3,17,700
Hungama Street Cafe,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Fast Food,4.3,17,700
Hungama Street Cafe,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Desserts,4.3,17,700
Shadows - A Food Republic,"Dharampeth, West Nagpur", West Nagpur,Nagpur,Continental,4.6,24,1200
Shadows - A Food Republic,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Fast Food,4.6,24,1200
Toss Chinese & Barbecue,"Ramdaspeth, West Nagpur", West Nagpur,Nagpur,North Indian,3.3,4,300
Toss Chinese & Barbecue,"Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Chinese,3.3,4,300
Toss Chinese & Barbecue,"Ramdaspeth, West Nagpur", West Nagpur,Nagpur,  Barbecue,3.3,4,300
Step Inn,"Gokulpeth, West Nagpur", West Nagpur,Nagpur,North Indian,3.6,13,1000
Step Inn,"Gokulpeth, West Nagpur", West Nagpur,Nagpur,  Chinese,3.6,13,1000
SSD's Swad Ghar Ka,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,North Indian,4.5,16,600
Icing On The Cake,"Dharampeth, West Nagpur", West Nagpur,Nagpur,Italian,3.0,5,900
Icing On The Cake,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Continental,3.0,5,900
Icing On The Cake,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Bakery and Confectionary,3.0,5,900
Icing On The Cake,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Desserts,3.0,5,900
Icing On The Cake,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Fast Food,3.0,5,900
Toss - Cafe And Restro,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,Chinese,4.2,87,800
Toss - Cafe And Restro,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Fast Food,4.2,87,800
Toss - Cafe And Restro,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Coffee,4.2,87,800
Toss - Cafe And Restro,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Tea,4.2,87,800
Toss - Cafe And Restro,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Shakes,4.2,87,800
The Chocolate Room,"Gokulpeth, West Nagpur", West Nagpur,Nagpur,Desserts,4.3,4,500
The Chocolate Room,"Gokulpeth, West Nagpur", West Nagpur,Nagpur,  Bakery and Confectionary,4.3,4,500
The Chocolate Room,"Gokulpeth, West Nagpur", West Nagpur,Nagpur,  Coffee,4.3,4,500
Riwayet,"Dharampeth, West Nagpur", West Nagpur,Nagpur,North Indian,2.7,3,1200
Deja Brew,"Regenta Central Hotel & Convention Centre,Nandanvan, East Nagpur", East Nagpur,Nagpur,Continental,4.5,14,1500
Deja Brew,"Regenta Central Hotel & Convention Centre,Nandanvan, East Nagpur", East Nagpur,Nagpur,  Thai,4.5,14,1500
Deja Brew,"Regenta Central Hotel & Convention Centre,Nandanvan, East Nagpur", East Nagpur,Nagpur,  North Indian,4.5,14,1500
Deja Brew,"Regenta Central Hotel & Convention Centre,Nandanvan, East Nagpur", East Nagpur,Nagpur,  Chinese,4.5,14,1500
Food Links,"Nandanvan, East Nagpur", East Nagpur,Nagpur,Fast Food,4.9,9,500
The Cafe Barrel,"Dharampeth, West Nagpur", West Nagpur,Nagpur,North Indian,3.4,7,1300
The Cafe Barrel,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Chinese,3.4,7,1300
The Cafe Barrel,"Dharampeth, West Nagpur", West Nagpur,Nagpur,  Fast Food,3.4,7,1300
Feliz Cafe,"Regenta Central Hotel & Convention Centre,Nandanvan, East Nagpur", East Nagpur,Nagpur,North Indian,4.3,5,1400
Feliz Cafe,"Regenta Central Hotel & Convention Centre,Nandanvan, East Nagpur", East Nagpur,Nagpur,  Italian,4.3,5,1400
Feliz Cafe,"Regenta Central Hotel & Convention Centre,Nandanvan, East Nagpur", East Nagpur,Nagpur,  Continental,4.3,5,1400
Food Links,"Ayodhya Nagar, South Nagpur", South Nagpur,Nagpur,Fast Food,4.6,7,500
House Of Caffeine,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,Fast Food,4.1,134,600
House Of Caffeine,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Shakes,4.1,134,600
Selecto Cafe,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,Continental,4.1,56,900
Selecto Cafe,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Chinese,4.1,56,900
Selecto Cafe,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Fast Food,4.1,56,900
Vintage Cafe,"Ganesh Tower,Ravi Nagar, West Nagpur", West Nagpur,Nagpur,Fast Food,4.2,17,400
Crostino,"Ayodhya Nagar, South Nagpur", South Nagpur,Nagpur,Fast Food,3.0,3,500
Lush House,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,Multi-Cuisine,3.0,2,800
Lush House,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  North Indian,3.0,2,800
Lush House,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Chinese,3.0,2,800
Lush House,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  American,3.0,2,800
Lush House,"Bajaj Nagar, West Nagpur", West Nagpur,Nagpur,  Afghani,3.0,2,800
Mr. Hops Brew Cafe,"Wardha Road, South Nagpur", South Nagpur,Nagpur,Italian,5.0,2,500
Mr. Hops Brew Cafe,"Wardha Road, South Nagpur", South Nagpur,Nagpur,  Chinese,5.0,2,500
Orbiyo Natural Icecreams,"Shanthinath Apartment,Wardhaman Nagar, East Nagpur", East Nagpur,Nagpur,Desserts,4.7,3,200
Orbiyo Natural Icecreams,"Shanthinath Apartment,Wardhaman Nagar, East Nagpur", East Nagpur,Nagpur,  Ice Cream,4.7,3,200
Food Links,"Wardhaman Nagar, East Nagpur", East Nagpur,Nagpur,Fast Food,3.8,4,500
Orbiyo Natural Icecreams,"Balaji Arcade,Manish Nagar, South Nagpur", South Nagpur,Nagpur,Desserts,4.6,6,200
Orbiyo Natural Icecreams,"Balaji Arcade,Manish Nagar, South Nagpur", South Nagpur,Nagpur,  Ice Cream,4.6,6,200
Hotel Ashoka Imperial,"Manish Nagar, South Nagpur", South Nagpur,Nagpur,North Indian,4.5,3,900
Hotel Ashoka Imperial,"Manish Nagar, South Nagpur", South Nagpur,Nagpur,  Chinese,4.5,3,900
Food Links,"Manish Nagar, South Nagpur", South Nagpur,Nagpur,Fast Food,4.3,7,500
Golden Harvest,"Wardha Road, South Nagpur", South Nagpur,Nagpur,North Indian,4.6,12,1300
Golden Harvest,"Wardha Road, South Nagpur", South Nagpur,Nagpur,  Chinese,4.6,12,1300
Golden Harvest,"Wardha Road, South Nagpur", South Nagpur,Nagpur,  Continental,4.6,12,1300
Crostino,"Pratap Nagar, South Nagpur", South Nagpur,Nagpur,Fast Food,4.4,21,500
The Highway Smokehouse,"Wardha Road, South Nagpur", South Nagpur,Nagpur,North Indian,4.0,47,1400
The Highway Smokehouse,"Wardha Road, South Nagpur", South Nagpur,Nagpur,  Barbecue,4.0,47,1400
Ten Tables Tandoor Family Restaurant,"Manish Nagar, South Nagpur", South Nagpur,Nagpur,North Indian,4.3,18,800
Rsvp Restrobar & Rooftop,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,North Indian,3.5,4,800
Rsvp Restrobar & Rooftop,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Mughlai,3.5,4,800
Rsvp Restrobar & Rooftop,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Continental,3.5,4,800
Rsvp Restrobar & Rooftop,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Oriental ,3.5,4,800
Rsvp Restrobar & Rooftop,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Fast Food,3.5,4,800
House Of Caffeine,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,Fast Food,4.0,65,600
House Of Caffeine,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Desserts,4.0,65,600
House Of Caffeine,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Coffee,4.0,65,600
House Of Caffeine,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Shakes,4.0,65,600
Tandoori Heights,"The Legend Inn,Wardha Road, South Nagpur", South Nagpur,Nagpur,North Indian,4.5,6,1300
Shikhar,"The Legend Inn,Wardha Road, South Nagpur", South Nagpur,Nagpur,North Indian,4.3,11,1000
Shikhar,"The Legend Inn,Wardha Road, South Nagpur", South Nagpur,Nagpur,  Chinese,4.3,11,1000
Club 9912,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,North Indian,5.0,1,1500
Club 9912,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Chinese,5.0,1,1500
Club 9912,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Continental,5.0,1,1500
Zero Degree Restaurant & Lounge,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,North Indian,4.2,3,2000
Zero Degree Restaurant & Lounge,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Chinese,4.2,3,2000
Zero Degree Restaurant & Lounge,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Continental,4.2,3,2000
The Latest Recipe,"Le Méridien Nagpur,Wardha Road, South Nagpur", South Nagpur,Nagpur,North Indian,5.0,4,2100
The Latest Recipe,"Le Méridien Nagpur,Wardha Road, South Nagpur", South Nagpur,Nagpur,  Continental,5.0,4,2100
The Latest Recipe,"Le Méridien Nagpur,Wardha Road, South Nagpur", South Nagpur,Nagpur,  Italian,5.0,4,2100
The Latest Recipe,"Le Méridien Nagpur,Wardha Road, South Nagpur", South Nagpur,Nagpur,  Oriental ,5.0,4,2100
Longitude,"Le Méridien Nagpur,Wardha Road, South Nagpur", South Nagpur,Nagpur,Finger Food,5.0,1,2000
Kabab Hut,"Le Méridien Nagpur,Wardha Road, South Nagpur", South Nagpur,Nagpur,Mughlai,4.1,10,1700
Kabab Hut,"Le Méridien Nagpur,Wardha Road, South Nagpur", South Nagpur,Nagpur,  Awadhi,4.1,10,1700
Roof Zero,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,North Indian,1.0,1,2200
Roof Zero,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Chinese,1.0,1,2200
Roof Zero,"Zero Degree,Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Continental,1.0,1,2200
Dublin 88 - The Irish Hub,"Vayu Sena, West Nagpur", West Nagpur,Nagpur,North Indian,3.6,5,1300
Dublin 88 - The Irish Hub,"Vayu Sena, West Nagpur", West Nagpur,Nagpur,  Continental,3.6,5,1300
Wonders Of World,"Vayu Sena, West Nagpur", West Nagpur,Nagpur,North Indian,3.7,36,900
Wonders Of World,"Vayu Sena, West Nagpur", West Nagpur,Nagpur,  Chinese,3.7,36,900
Wonders Of World,"Vayu Sena, West Nagpur", West Nagpur,Nagpur,  Continental,3.7,36,900
The Habitat,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,North Indian,5.0,3,1000
The Habitat,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Chinese,5.0,3,1000
The Habitat,"Hingna T Point, South Nagpur", South Nagpur,Nagpur,  Continental,5.0,3,1000
MiCasa,"Gokulpeth, West Nagpur", West Nagpur,Nagpur,North Indian,4.6,2,1200
MiCasa,"Gokulpeth, West Nagpur", West Nagpur,Nagpur,  Chinese,4.6,2,1200
Spice It,"MG Road, North Kochi", North Kochi,Kochi,Continental,3.3,15,800
Spice It,"MG Road, North Kochi", North Kochi,Kochi,  North Eastern,3.3,15,800
Spice It,"MG Road, North Kochi", North Kochi,Kochi,  Asian,3.3,15,800
Taco Bell,"LuLu Mall,Edappally, East Kochi", East Kochi,Kochi,Mexican,3.5,2,500
Taco Bell,"LuLu Mall,Edappally, East Kochi", East Kochi,Kochi,  Fast Food,3.5,2,500
Spice Villa,"Piplod, South Surat", South Surat,Surat,North Indian,4.3,177,1500
Spice Villa,"Piplod, South Surat", South Surat,Surat,  Oriental ,4.3,177,1500
Spice Villa,"Piplod, South Surat", South Surat,Surat,  Mughlai,4.3,177,1500
Zhingalala,"Luxuria Trade Hub,Piplod, South Surat", South Surat,Surat,Indian Cuisine,4.4,50,900
Zhingalala,"Luxuria Trade Hub,Piplod, South Surat", South Surat,Surat,  Seafood,4.4,50,900
Zhingalala,"Luxuria Trade Hub,Piplod, South Surat", South Surat,Surat,  Asian,4.4,50,900
Coffee King,"Vesu, South Surat", South Surat,Surat,Coffee,4.3,51,800
Coffee King,"Vesu, South Surat", South Surat,Surat,  Tea,4.3,51,800
Coffee King,"Vesu, South Surat", South Surat,Surat,  Italian,4.3,51,800
